NATIVITY,RACE_HISP,SEX,YEAR,total_pop,POP_0,POP_1,POP_2,POP_3,POP_4,POP_5,POP_6,POP_7,POP_8,POP_9,POP_10,POP_11,POP_12,POP_13,POP_14,POP_15,POP_16,POP_17,POP_18,POP_19,POP_20,POP_21,POP_22,POP_23,POP_24,POP_25,POP_26,POP_27,POP_28,POP_29,POP_30,POP_31,POP_32,POP_33,POP_34,POP_35,POP_36,POP_37,POP_38,POP_39,POP_40,POP_41,POP_42,POP_43,POP_44,POP_45,POP_46,POP_47,POP_48,POP_49,POP_50,POP_51,POP_52,POP_53,POP_54,POP_55,POP_56,POP_57,POP_58,POP_59,POP_60,POP_61,POP_62,POP_63,POP_64,POP_65,POP_66,POP_67,POP_68,POP_69,POP_70,POP_71,POP_72,POP_73,POP_74,POP_75,POP_76,POP_77,POP_78,POP_79,POP_80,POP_81,POP_82,POP_83,POP_84,POP_85
2,7,0,2047,39778468,13969,28050,41425,53351,63642,72574,80640,88276,95685,102889,109916,116654,123124,129725,137296,147031,160260,177882,200392,227251,257288,289536,323309,357672,391428,423786,454352,482832,509055,532890,554092,572295,587647,600541,614112,626121,636303,639551,646463,655710,656685,660666,662943,664036,666947,667608,672241,675735,676920,674039,675265,680915,664849,668005,660207,656383,648473,644454,641172,630344,611048,605249,609177,596770,593897,581327,568401,579187,546013,543037,528172,520052,525218,509646,495940,478427,463009,457346,423850,409101,368355,348859,344532,324589,300540,1873824
2,7,0,2048,40249644,14042,28206,41655,53653,64010,73000,81120,88805,96272,103518,110611,117385,123919,130561,138184,148002,161305,179039,201693,228726,258956,291408,325413,359993,393982,426605,457367,486075,512523,536554,557935,576350,591861,604934,615979,628135,639101,648606,651375,657695,666139,666112,669095,670570,671078,673527,673743,677858,680823,681590,678431,679353,684705,668435,671382,663507,659567,651587,647496,644158,633300,613881,607751,611114,598183,594708,581543,567987,577859,544268,540394,524713,515620,519495,502950,488259,469748,453163,446058,411890,395790,354739,334334,328298,307434,1942456
2,7,0,2049,40717535,14114,28354,41885,53949,64367,73420,81592,89326,96842,104142,111279,118118,124685,131392,139059,148942,162343,180175,202969,230170,260592,293250,327470,362287,396489,429344,460365,489255,515920,540167,561731,580309,596018,609236,620455,630084,641191,651470,660486,662663,668191,675606,674591,676770,677657,677707,679702,679416,682993,685540,686011,682568,683218,688291,671874,674709,666730,662688,654680,650535,647118,636077,616412,609795,612524,599044,594882,581106,566914,575830,541746,536860,520307,510185,512730,495219,479476,459888,442110,433544,398617,381206,340091,318800,311049,2010623
2,7,0,2050,41182175,14186,28500,42104,54243,64721,73824,82056,89842,97402,104751,111940,118821,125455,132192,139931,149868,163356,181306,204223,231585,262192,295055,329492,364530,398971,432028,463272,492417,519254,543704,565471,584217,600080,613485,624835,634632,643214,653632,663413,671831,673213,677722,684122,682315,683900,684326,683930,685408,684608,687758,690009,690181,686480,686872,691725,675258,677960,669896,665789,657771,653546,649898,638544,618485,611312,613377,599269,594396,580005,565147,572999,538330,532367,514889,503716,504914,486371,469497,448806,429837,419652,384059,365529,324421,302267,2075268
2,7,0,2051,41643637,14257,28644,42321,54523,65069,74228,82504,90347,97958,105348,112587,119516,126190,132997,140771,150789,164346,182406,205468,232977,263765,296819,331473,366731,401394,434687,466127,495482,522563,547173,569135,588068,604084,617630,629159,639086,647827,655724,665645,674811,682432,682794,686297,691874,689490,690610,690585,689686,690634,689429,692277,694224,694122,690180,690373,695106,678567,681153,673041,668886,660832,656378,652365,640542,620025,612274,613590,598832,593237,578199,562587,569242,533957,526852,508436,496211,495969,476316,458279,436490,416199,404421,368398,348763,307734,2125120
2,7,0,2052,42101951,14326,28787,42532,54803,65404,74622,82951,90833,98501,105942,113218,120198,126920,133766,141613,151678,165331,183485,206678,234354,265308,298554,333409,368893,403773,437279,468951,498491,525774,550620,572725,591841,608032,621717,633382,643479,652346,660400,667800,677108,685465,692058,691412,694103,699075,696242,696909,696369,694958,695487,694001,696540,698211,697857,693735,693822,698408,681824,684325,676182,671958,663716,658894,654359,642006,621011,612595,613130,597718,591361,575592,559118,564496,528557,520284,500938,487591,485798,465007,445807,422787,401223,388032,351636,330921,2174609
2,7,0,2053,42557031,14392,28924,42744,55074,65734,75003,83385,91319,99025,106522,113847,120865,127636,134529,142419,152566,166284,184553,207868,235696,266830,300253,335311,371003,406102,439827,471704,501469,528924,553956,576287,595535,611897,625749,637544,647767,656798,664975,672535,679325,687827,695139,700715,699259,701354,705850,702576,702732,701670,699854,700095,698321,700579,701987,701437,697238,697201,701650,685057,687495,679297,674850,666277,660933,655813,642900,621346,612246,611987,595885,588675,572058,554668,558694,522101,512663,492322,477761,474356,452428,431916,407722,385097,370491,333781,2240552
2,7,0,2054,43008842,14457,29057,42945,55345,66057,75378,83806,91791,99544,107081,114463,121528,128335,135277,143219,153418,167232,185587,209042,237013,268311,301929,337173,373071,408382,442322,474407,504367,532040,557235,579737,599199,615681,629694,641644,651992,661145,669485,677167,684112,690094,697552,703842,708600,706552,708179,712209,708437,708069,706595,704501,704445,702416,704408,705613,704968,700665,700520,704877,688289,690637,682233,677420,668368,662430,656694,643135,621013,611217,610112,593239,585053,567534,549174,551801,514586,503904,482491,466673,461629,438414,416636,391491,367822,351801,2302836
2,7,0,2055,43457293,14518,29189,43142,55605,66379,75746,84217,92249,100053,107634,115053,122175,129031,136007,143999,154261,168143,186617,210179,238311,269763,303557,339006,375093,410611,444759,477052,507214,535073,560474,583129,602751,619434,633555,645657,656153,665426,673889,681729,688797,694930,699871,706307,711764,715923,713411,714588,718095,713810,713027,711270,708892,708570,706299,708087,709191,708425,704038,703823,708101,691497,693597,684846,679514,669907,663349,656906,642687,619983,609463,607415,589649,580425,561955,542602,543810,505934,493912,471391,454317,447433,422990,400171,374097,349413,2375978
2,7,0,2056,43902395,14582,29314,43333,55856,66687,76109,84625,92697,100545,108176,115636,122796,129708,136732,144763,155084,169045,187607,211308,239567,271198,305157,340787,377087,412793,447140,479638,509992,538049,563628,586480,606236,623070,637385,649587,660232,669645,678224,686190,693409,699661,704750,708671,714278,719123,722815,719856,720515,723486,718802,717739,715693,713059,712487,710037,711715,712698,711830,707391,707125,711300,694522,696236,686972,681052,670870,663600,656426,641534,618227,606888,603764,585051,574724,555285,534946,534642,496044,482633,459010,440510,431799,406361,382518,355544,2440109
2,7,0,2057,44344077,14642,29438,43519,56102,66986,76459,85027,93138,101025,108699,116211,123408,130356,137438,145520,155890,169923,188584,212394,240810,272581,306730,342536,379023,414943,449469,482160,512715,540953,566717,589737,609683,626636,641088,653481,664219,673780,682494,690570,697917,704321,709523,713588,716682,721684,726052,729286,725818,725950,728497,723546,722192,719890,717016,716254,713722,715273,716151,715217,710749,710406,714314,697229,698389,688543,682007,671165,663155,655236,639640,615642,603362,599091,579375,567923,547516,526132,524181,484861,470052,445166,425279,414942,388529,363685,2503845
2,7,0,2058,44782296,14700,29559,43700,56343,67279,76797,85413,93573,101499,109209,116763,124013,130998,138117,146260,156688,170782,189532,213463,242007,273948,308250,344251,380916,417025,451765,484629,515371,543796,569731,592928,613030,630164,644725,657242,668167,677820,686679,694894,702347,708875,714222,718396,721634,724131,728652,732555,735271,731282,731006,733260,728030,726420,723877,720824,719972,717340,718781,719587,718608,714082,713499,717001,699451,699990,689529,682287,670759,661995,653295,636899,612101,598817,593326,572590,560007,538567,516047,512380,472375,455973,429886,408841,396856,369499,2569148
2,7,0,2059,45216997,14756,29675,43876,56574,67560,77129,85784,93993,101968,109712,117303,124593,131628,138786,146968,157464,171632,190460,214504,243184,275265,309746,345911,382776,419061,453988,487057,517964,546570,572684,596040,616310,633584,648320,660944,671985,681822,690772,699124,706717,713347,718818,723134,726481,729114,731139,735193,738572,740759,736361,735807,737763,732290,730435,727715,724582,723618,720906,722273,723024,721969,717237,716276,719199,701116,700999,689839,681860,669632,660079,650503,633187,607533,593183,586438,564686,550895,528331,504636,499216,458381,440425,413384,391192,377551,2633730
2,7,0,2060,45648102,14810,29786,44048,56798,67839,77448,86151,94395,102418,110212,117834,125159,132234,139443,147666,158209,172456,191375,215515,244330,276560,311190,347540,384575,421060,456159,489410,520516,549276,575563,599089,619510,636940,651806,664597,675739,685689,694819,703262,710990,717759,723328,727767,731251,733994,736151,737718,741250,744087,745864,741192,740353,742039,736334,734301,731504,728269,727218,724457,725765,726440,725152,720065,718557,720839,702190,701321,689433,680707,667745,657305,646720,628423,601870,586428,578417,555580,540479,516749,491873,484474,442907,423635,395668,372341,2699767
2,7,1,2014,10674303,5241,11925,17317,25643,24869,29430,32567,33827,36605,35589,39551,40291,45183,47441,53939,58654,63563,73155,83895,87873,103055,118332,129444,136333,147760,155818,161556,158496,166200,180550,182571,185404,184232,187563,207097,193518,199026,199435,202541,215356,213463,209726,209657,212134,218929,208962,207960,191740,194131,211437,208945,208027,187319,186985,194685,181309,185638,177408,170357,170377,158242,150870,136338,141040,145744,135474,130743,132287,112036,99265,94106,87563,83275,80551,78060,74102,66735,64729,58133,53255,47084,42839,40325,36941,35898,178634
2,7,1,2015,10908947,5303,10571,16967,21863,29587,28459,32730,35760,36992,39722,38717,42615,43260,48146,50664,57878,63884,70447,81868,94152,99308,115315,131224,142597,149281,160104,167546,172479,168928,175993,189700,190938,192892,190930,193482,212214,198265,203409,203563,206405,218944,216670,212567,212251,214491,221035,210943,209629,193338,195436,212343,209692,208675,187982,187508,194946,181644,185745,177549,170428,170370,158281,150896,136462,140920,145299,135011,130091,131381,111303,98535,93223,86501,82011,79028,76303,72195,64749,62430,55724,50700,44588,40248,37592,34137,184995
2,7,1,2016,11144399,5364,10693,15697,21572,25921,33139,31825,35958,38938,40147,42812,41796,45617,46267,51422,54686,63151,70854,79268,92289,105713,111774,128386,144485,155633,161743,171800,178631,182839,178903,185233,198113,198465,199596,196930,198831,216860,202678,207569,207497,210027,222197,219554,215153,214657,216675,222986,212716,211056,194709,196562,213129,210338,209203,188530,187957,195144,181925,185772,177625,170441,170297,158257,150845,136480,140646,144658,134348,129252,130275,110341,97547,92054,85159,80479,77272,74306,70026,62488,59859,53080,47956,41919,37542,34750,189112
2,7,1,2017,11380428,5426,10815,15878,20385,25686,29580,36464,35114,39176,42098,43272,45857,44816,48657,49578,55500,60055,70184,79784,89831,104010,118327,125042,141822,157638,168176,173563,182827,189115,192752,188307,193737,205702,205194,205587,202319,203697,221189,206860,211500,211180,213319,225113,222192,217538,216903,218686,224730,214245,212263,195904,197553,213814,210878,209609,189000,188328,195277,182146,185726,177632,170393,170174,158137,150680,136349,140177,143800,133488,128223,128931,109107,96283,90587,83540,78700,75270,72049,67571,59946,57037,50232,45048,39119,34727,193304
2,7,1,2018,11616915,5484,10938,16058,20619,24572,29391,33011,39714,38393,42375,45238,46351,48840,47884,52032,53708,60928,67202,79198,90461,101709,116782,131734,138679,155125,170298,180059,184726,193272,199140,202118,196924,201404,212494,211222,210973,207192,208203,225313,210837,215165,214531,216273,227764,224634,219756,218982,220471,226223,215544,213308,196960,198441,214380,211312,209949,189396,188642,195347,182292,185624,177555,170287,169943,157895,150357,136008,139496,142758,132422,126969,127299,107574,94704,88832,81671,76678,72997,69498,64818,57165,54001,47208,42013,36201,196971
2,7,1,2019,11853850,5546,11057,16238,20851,24854,28346,32865,36364,42952,41644,45551,48335,49377,51857,51279,56223,59216,68147,76354,89971,102449,114633,130369,145507,152188,167904,182310,191276,195311,203285,208621,210728,204693,208256,218558,216622,215861,211718,212448,229233,214567,218494,217563,218938,230214,226897,221812,220832,222012,227488,216659,214224,197908,199207,214829,211684,210199,189723,188885,195352,182365,185457,177420,170093,169582,157493,149814,135447,138613,141515,131116,125427,125360,105728,92842,86825,79553,74373,70445,66654,61798,54170,50784,44055,38865,201572
2,7,1,2020,12091154,5603,11177,16415,21080,25130,28669,31879,36258,39704,46167,44884,48687,51386,52449,55212,55497,61795,66530,77399,87281,102085,115508,128367,144315,159162,165163,180008,193655,201907,205452,212767,217326,218488,211664,214386,223997,221520,220382,216021,216455,232901,217954,221500,220319,221399,232490,228986,223646,222433,223315,228581,217635,215052,198724,199859,215213,211976,210377,189976,189050,195290,182363,185240,177192,169781,169043,156862,149042,134684,137519,140024,129529,123564,123078,103577,90716,84560,77157,71783,67584,63542,58548,50978,47417,40777,208088
2,7,1,2021,12328947,5661,11292,16592,21308,25402,28987,32237,35330,39631,43014,49367,48081,51765,54491,55859,59426,61108,69183,75881,88456,99551,115276,129396,142475,158117,172292,177439,191439,204409,212098,215056,221477,225171,225456,217891,219882,228943,226080,224675,220110,220225,236247,221034,224244,222878,223715,234610,230852,225234,223789,224446,229533,218519,215757,199420,200440,215522,212193,210471,190160,189132,195159,182294,184924,176838,169303,168281,156002,148057,133721,136180,138247,127623,121358,120477,101150,88333,82002,74461,68891,64463,60199,55097,47625,43914,215623
2,7,1,2022,12567372,5720,11406,16758,21533,25671,29296,32596,35724,38760,42982,46306,52562,51220,54905,57937,60129,65068,68562,78627,87036,100859,112902,129305,143637,156433,171382,184721,189041,202300,214715,221746,223874,229343,232188,231696,223477,224893,233568,230434,228771,223958,223687,239294,223845,226794,225268,225886,236517,232472,226604,224978,225460,230389,219277,216355,200044,200941,215750,212338,210495,190273,189137,194971,182120,184482,176306,168605,167284,154928,146851,132511,134538,136142,125373,118827,117569,98438,85652,79139,71455,65725,61109,56652,51476,44135,225239
2,7,1,2023,12806903,5775,11524,16930,21749,25941,29603,32943,36116,39186,42155,46348,49581,55742,54418,58409,62267,65843,72584,78084,89885,99554,114339,127083,143706,157729,169831,183948,196461,200069,212741,224503,230654,231833,236409,238465,237308,228565,229594,237981,234607,232661,227484,226855,242120,226473,229207,227491,227865,238167,233875,227826,226048,226386,231129,219918,216878,200591,201365,215916,212416,210449,190320,189078,194670,181809,183881,175530,167677,166059,153638,145390,131010,132569,133699,122794,116006,114363,95422,82662,75962,68173,62331,57546,52953,47719,234059
2,7,1,2024,13046811,5831,11636,17099,21970,26203,29913,33280,36496,39609,42613,45551,49656,52792,58966,57956,62780,68029,73427,82193,89451,102515,113163,128661,141626,157940,171262,182521,195810,207593,210623,222629,233500,238688,238972,242752,244127,242431,233316,234077,242188,238535,236209,230689,229763,244743,228938,231458,229501,229590,239583,235106,228923,227021,227196,231747,220484,217321,201073,201729,216010,212416,210325,190316,188919,194230,181323,183043,174522,166523,164607,152087,143630,129197,130261,130917,119916,112885,110814,92074,79350,72497,64659,58725,53821,49106,245184
2,7,1,2025,13286859,5883,11746,17262,22183,26466,30211,33625,36866,40025,43064,46040,48893,52897,56045,62530,62369,68596,75675,83125,93665,102202,116251,127619,143342,156007,171601,184075,194503,207044,218243,220616,231725,241617,245890,245375,248473,249283,247208,237840,238342,246150,242122,239436,233633,232470,247195,231232,233493,231259,231080,240830,236205,229923,227868,227877,232288,220974,217693,201486,202027,216028,212338,210143,190206,188623,193606,180605,181958,173280,165140,162882,150229,141542,127036,127613,127822,116722,109416,106905,88382,75742,68775,60932,54949,49947,256375
2,7,1,2026,13526899,5936,11853,17426,22395,26718,30512,33959,37242,40427,43511,46522,49411,52162,56179,59649,66975,68236,76312,85459,94692,106524,116063,130840,142437,157855,169811,184532,196166,205853,217797,228321,229800,239926,248891,252356,251152,253680,254091,251753,242149,242356,249766,245378,242401,236367,235005,249474,233313,235276,232780,232406,241945,237207,230799,228597,228489,232747,221393,217991,201831,202253,215967,212194,209854,189965,188146,192740,179639,180630,171797,163486,160835,148038,139085,124540,124654,124396,113174,105593,102617,84363,71864,64836,57026,51022,267091
2,7,1,2027,13766749,5988,11958,17585,22604,26969,30804,34291,37607,40832,43946,46996,49916,52709,55471,59812,64134,72887,76023,86181,97126,107662,120502,130778,145788,157083,171783,182878,196740,207612,216709,227975,237586,238078,247281,255407,258181,256410,258538,258664,256083,246202,246029,253052,248361,245150,238934,237368,251534,235140,236821,234137,233600,242959,238080,231552,229249,229022,233136,221743,218222,202105,202406,215838,211947,209415,189536,187427,191619,178433,179061,170038,161506,158436,145463,136279,121742,121375,120604,109255,101392,97965,80059,67760,60706,52963,277551
